run_id,params,best_epoch,best_val_score,own_test_acc,own_test_macro_f1,own_test_dos_sat,own_test_scan_sat,own_test_dos_loss,own_test_scan_loss,cross_acc,cross_macro_f1,cross_dos_sat,cross_scan_sat,cross_dos_loss,cross_scan_loss,final_score,runtime_seconds,status
bs524_lr0.001_ldos0.25_lscan0.25_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.001}",1,3.4968971124708994,0.8457497160166604,0.8554416679651222,0.9501711677443895,0.9119944852941176,0.0196745951917517,0.013938035980305252,0.969114650961312,0.9626379567933397,0.16224881550889367,0.17250252237732172,5.055187280172858,0.6729455830029389,1.11229165048142,72.90418910980225,ok
bs524_lr0.001_ldos0.25_lscan0.25_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.01}",9,3.6459643246565827,0.9010318061340401,0.9040511772946025,0.9528337771015595,0.9586397058823529,0.02651050032749517,0.01452664379030466,0.7757601159753444,0.7886853167557074,0.16212026608650187,0.17249928163558076,4.925056367501553,0.6636485142144427,0.9880872898561854,125.42838644981384,ok
bs524_lr0.001_ldos0.25_lscan0.25_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.001}",2,3.491285525320462,0.8082165846270352,0.8303489586652121,0.9205020920502092,0.9919577205882353,0.04716300855529948,0.0005161886870422784,0.729963033939208,0.7598686532660578,0.15378507832872787,0.17282227556243074,5.110387383392724,0.41193844178949457,0.9266363454732407,92.3924207687378,ok
bs524_lr0.001_ldos0.25_lscan0.25_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.01}",11,3.610615915458852,0.8742900416508899,0.8809219137985046,0.9612019779383796,0.9754136029411765,0.02463723361469485,0.004899507813046084,0.6366199495740585,0.6440115491862105,0.1769390978207092,0.1727272138046956,4.972784738287403,0.524571832386302,0.8640341505552016,173.2638349533081,ok
bs524_lr0.001_ldos0.25_lscan0.5_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.001}",20,3.6719876316045568,0.9037296478606588,0.9076848057461863,0.9619627234689996,0.94921875,0.028879723244177702,0.017868735759025988,0.9210652534152016,0.9092783236081713,0.1632728898990401,0.17275746072761133,5.081107560904817,0.5304086458092011,1.093241628550015,164.30540204048157,ok
bs524_lr0.001_ldos0.25_lscan0.5_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.01}",4,3.576020667593759,0.8614161302536918,0.8701101564452363,0.9456066945606695,0.9689797794117647,0.02788661529737627,0.006629551829331938,0.8491737188807774,0.8496085706759766,0.16207165496038733,0.17277366443631617,5.076666867772814,0.5587324998572623,1.025861658342007,92.30102205276489,ok
bs524_lr0.001_ldos0.25_lscan0.5_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.5, 'pgd_steps': 5, 'pgd_step_size': 0.001}",9,3.685232143081013,0.9027830367285119,0.9077521835320287,0.9593001141118296,0.9666819852941176,0.026574118774895798,0.006751294199870352,0.9361768321533432,0.9273952412934272,0.16084017309881884,0.17206286174779684,5.059942130390045,0.5104085091416539,1.1066577143448246,154.03603625297546,ok
bs524_lr0.001_ldos0.25_lscan0.5_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.5, 'pgd_steps': 5, 'pgd_step_size': 0.01}",1,3.4271381187794474,0.8231730405149564,0.8378759124964928,0.9402814758463294,0.8488051470588235,0.01925398190015167,0.017625869963975513,0.9726319359975111,0.9666529826843354,0.16139542018377165,0.17197860246253163,5.025515727012509,0.64330771519986,1.107325862743711,85.77941370010376,ok
bs524_lr0.001_ldos0.25_lscan0.75_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.75, 'pgd_steps': 3, 'pgd_step_size': 0.001}",1,3.4490987815257075,0.8209011737978038,0.8367141041038296,0.9338151388360594,0.9051011029411765,0.022908572395204274,0.011091725174885462,0.9591094009596917,0.9506148871327875,0.15707875218480005,0.17253492979473142,5.045444826129417,0.6333449593484436,1.094563319434628,72.94023489952087,ok
bs524_lr0.001_ldos0.25_lscan0.75_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.75, 'pgd_steps': 3, 'pgd_step_size': 0.01}",4,3.468619750552535,0.7901363120030291,0.8161457265630987,0.9532141498668696,0.9974724264705882,0.023524593903384492,7.520110675078981e-05,0.776125239544827,0.7844016674185982,0.16446116187072898,0.17277582493081017,5.054896651872243,0.4491957566567821,0.9462948132859728,93.41341590881348,ok
bs524_lr0.001_ldos0.25_lscan0.75_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.75, 'pgd_steps': 5, 'pgd_step_size': 0.001}",7,3.5430775304843563,0.8813422945853844,0.8848531471282334,0.9524534043362495,0.8609834558823529,0.03152218391887132,0.06336225760991082,0.9100391697651758,0.9025746620312723,0.16126038927789793,0.17251872608602656,5.066815760478262,0.5458077888354874,1.0775381702879123,136.56884241104126,ok
bs524_lr0.001_ldos0.25_lscan0.75_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 0.75, 'pgd_steps': 5, 'pgd_step_size': 0.01}",14,3.6242736542167293,0.8922283226050738,0.8963757310373145,0.9612019779383796,0.9448529411764706,0.01713162380599758,0.025918255881954205,0.7524127322261519,0.7456681129350397,0.16902736698375523,0.17274665825514143,4.942710256823582,0.575430255029869,0.9562786868638431,199.15313339233398,ok
bs524_lr0.001_ldos0.25_lscan1.0_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 1.0, 'pgd_steps': 3, 'pgd_step_size': 0.001}",1,3.4314847349219986,0.8337750851950019,0.840603724508696,0.9391403575503994,0.8812040441176471,0.02708847978895905,0.01195473799153286,0.9319638678900827,0.9207336465320272,0.15481671444960324,0.17248631866861688,5.049480881491463,0.6535485839269,1.0748317455737781,72.93942618370056,ok
bs524_lr0.001_ldos0.25_lscan1.0_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 1.0, 'pgd_steps': 3, 'pgd_step_size': 0.01}",19,3.633573815424131,0.8975293449450965,0.9018079016195162,0.9604412324077596,0.9462316176470589,0.026432443329389217,0.025048532235600492,0.7353361837457357,0.7593803393865711,0.16255884646877977,0.17274665825514143,5.0875316603016065,0.4843134854171739,0.9601584741299288,166.87051105499268,ok
bs524_lr0.001_ldos0.25_lscan1.0_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 1.0, 'pgd_steps': 5, 'pgd_step_size': 0.001}",2,3.5696977722856884,0.8865959863687997,0.8907069300269731,0.9395207303157094,0.87890625,0.03863372656273361,0.029778630691854394,0.914083615457906,0.9059374943696374,0.15718461641500506,0.17254573226720132,5.107245814819559,0.6021848567191358,1.082654415101345,92.05724120140076,ok
bs524_lr0.001_ldos0.25_lscan1.0_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.25, 'lambda_scan': 1.0, 'pgd_steps': 5, 'pgd_step_size': 0.01}",2,3.4200931713481078,0.8211378265808406,0.836382984669915,0.8623050589577786,0.9466911764705882,0.06932551224180028,0.005025257753646549,0.6242187111786146,0.6863353912133686,0.152915479294901,0.17254573226720132,5.1114551854633525,0.38734116538532903,0.8619374712104197,91.63671946525574,ok
bs524_lr0.001_ldos0.5_lscan0.25_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.001}",13,3.6157695668515086,0.8958727754638395,0.8987731209094747,0.9547356409281096,0.9522058823529411,0.017633220822061136,0.011746733072761665,0.7853948411712472,0.7895405610598254,0.16345977267276934,0.17249063965760483,5.02724000011634,0.485060756897836,0.9893179121559497,148.5321867465973,ok
bs524_lr0.001_ldos0.5_lscan0.25_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.01}",3,3.5757151219909664,0.8858860280196895,0.8901466490226997,0.9554963864587296,0.8846507352941176,0.032324157726089056,0.031298387302633596,0.9138481215580622,0.9048057613306857,0.16306332193312406,0.17254573226720132,5.093132442686208,0.543455560963377,1.0817638525412394,83.89301681518555,ok
bs524_lr0.001_ldos0.5_lscan0.25_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.001}",17,3.645672908292557,0.9021677394926164,0.9046690984918349,0.9619627234689996,0.9244025735294118,0.020889359345314575,0.016977625049869802,0.7210736793437282,0.7236478857056644,0.16376656289091449,0.17248631866861688,5.024502802566836,0.5100189880956846,0.939513414252841,202.0638632774353,ok
bs524_lr0.001_ldos0.5_lscan0.25_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.01}",13,3.653581223382421,0.8933169254070428,0.8984562927348164,0.9612019779383796,0.9545036764705882,0.02413932191822274,0.00672553398180753,0.9070522861272488,0.8975855858770475,0.16527350780046537,0.17271425083773173,4.990030080479389,0.6255037325566424,1.0792631224050702,183.35333514213562,ok
bs524_lr0.001_ldos0.5_lscan0.5_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.001}",4,3.5375515402122772,0.8524706550549035,0.8634663571565658,0.9581589958158996,0.9496783088235294,0.024229640593860666,0.010926998001249397,0.8654314399479753,0.8514889277697496,0.17302212130312386,0.17277582493081017,5.022292705352234,0.633489986030138,1.0285612983115613,90.27161455154419,ok
bs524_lr0.001_ldos0.5_lscan0.5_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.01}",11,3.5523667323042813,0.8490628549791746,0.8594233854782672,0.9596804868771396,0.9480698529411765,0.026390722333908805,0.02487691998591318,0.7065259896685153,0.7173423416784522,0.17254465201995434,0.17273693602991852,5.04285897232861,0.48440032891574003,0.912326215831269,135.74777245521545,ok
bs524_lr0.001_ldos0.5_lscan0.5_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.5, 'pgd_steps': 5, 'pgd_step_size': 0.001}",3,3.538985264762527,0.8767985611510791,0.8809833871009495,0.9600608596424496,0.8678768382352942,0.030596125189366562,0.06129516540643047,0.8856136992634874,0.8711552457924072,0.17373616473338419,0.1727272138046956,5.047841939552669,0.6839430271741767,1.0528181223256556,100.13127088546753,ok
bs524_lr0.001_ldos0.5_lscan0.5_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.5, 'pgd_steps': 5, 'pgd_step_size': 0.01}",7,3.591740715298209,0.8758519500189322,0.8792818906910179,0.9608216051730696,0.9437040441176471,0.025621187532750677,0.01712703951360548,0.6658935697202376,0.6661466628714741,0.18300360586531045,0.1727272138046956,4.957150184937476,0.52587430369929,0.8838681704937984,134.0870544910431,ok
bs524_lr0.001_ldos0.5_lscan0.75_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.75, 'pgd_steps': 3, 'pgd_step_size': 0.001}",1,3.3995324338548816,0.8163574403634987,0.8293562106564211,0.9551160136934196,0.8324908088235294,0.013233801174998148,0.01610199488042032,0.9229340811524942,0.9127275405530241,0.16398261234031244,0.17197860246253163,5.031510898442823,0.6371064444331003,1.0623867248262442,72.24253010749817,ok
bs524_lr0.001_ldos0.5_lscan0.75_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.75, 'pgd_steps': 3, 'pgd_step_size': 0.01}",9,3.6048344303843525,0.8844661113214691,0.8900635951160248,0.9448459490300495,0.9377297794117647,0.030913692660638252,0.01107127430355724,0.7408767718755469,0.7394200552420584,0.1609233521368371,0.1727272138046956,5.028805789530225,0.4573910390451414,0.9468790004711921,122.34108853340149,ok
bs524_lr0.001_ldos0.5_lscan0.75_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.75, 'pgd_steps': 5, 'pgd_step_size': 0.001}",19,3.6697235127583827,0.9053862173419159,0.9092824184024014,0.9596804868771396,0.9643841911764706,0.02921183328521528,0.016376236830290186,0.9328377879128975,0.9245781629373381,0.16320591456972672,0.17277366443631617,5.0837898314663645,0.5292254955995406,1.1050741449914019,201.7998309135437,ok
bs524_lr0.001_ldos0.5_lscan0.75_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 0.75, 'pgd_steps': 5, 'pgd_step_size': 0.01}",2,3.5303978254033117,0.8241669822037108,0.8420275369781428,0.9547356409281096,0.9903492647058824,0.03288626795533312,0.0005713729187846184,0.8979274376319252,0.8865684727027564,0.1655489708484478,0.17259434339331586,5.084817029254018,0.5515986887917722,1.0459013714773264,91.67467975616455,ok
bs524_lr0.001_ldos0.5_lscan1.0_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 1.0, 'pgd_steps': 3, 'pgd_step_size': 0.001}",1,3.428583765136558,0.8159787959106399,0.8305587168063892,0.9547356409281096,0.8816636029411765,0.014417012842402526,0.005967127529027707,0.9385242094210523,0.9279926895513196,0.15618106672255147,0.17248631866861688,5.044566105341376,0.6342724973626102,1.0748611101453813,70.7555148601532,ok
bs524_lr0.001_ldos0.5_lscan1.0_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 1.0, 'pgd_steps': 3, 'pgd_step_size': 0.01}",3,3.577787162982387,0.8548845134418781,0.8652045945342556,0.9589197413465196,0.9896599264705882,0.03197024178260086,0.0021796516923453003,0.8984038266678477,0.885908257847249,0.17448909706453614,0.17277582493081017,5.045171919543146,0.7003153510895208,1.0564930985192056,83.99529528617859,ok
bs524_lr0.001_ldos0.5_lscan1.0_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 1.0, 'pgd_steps': 5, 'pgd_step_size': 0.001}",1,3.313355218290601,0.7854032563422946,0.7987669374671665,0.9227843286420693,0.8853400735294118,0.019136430714782448,0.008425563299918877,0.9400700432314948,0.9297388776896609,0.1590934133004362,0.17248631866861688,5.045106270242953,0.6558284279867491,1.0637244905761711,83.49411749839783,ok
bs524_lr0.001_ldos0.5_lscan1.0_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.5, 'lambda_scan': 1.0, 'pgd_steps': 5, 'pgd_step_size': 0.01}",16,3.6335304120593386,0.8925596365013253,0.8979588713810146,0.9593001141118296,0.9510569852941176,0.027524641118787822,0.02006543117493172,0.7809042533655103,0.7927426765510219,0.16498076079653112,0.17274773850238842,5.079762995723225,0.4857182082857945,0.9887463158616321,202.52012038230896,ok
bs524_lr0.001_ldos0.75_lscan0.25_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.001}",18,3.687500487722523,0.9037296478606588,0.9058954426858223,0.9596804868771396,0.9836856617647058,0.02865129521066311,0.004344898810171906,0.884596106356823,0.8745485099158349,0.1696636326122323,0.17268292366756904,5.01973141289997,0.6745460512096555,1.0645781049742606,160.06415677070618,ok
bs524_lr0.001_ldos0.75_lscan0.25_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.01}",11,3.6717481196472774,0.8968667171525937,0.9017774007040912,0.9573982502852796,0.9689797794117647,0.02892791191041583,0.007350083406302421,0.9096621634759764,0.8990042018764345,0.16448600755740975,0.1727272138046956,5.032807088413054,0.663367506451292,1.082129573552347,139.86869144439697,ok
bs524_lr0.001_ldos0.75_lscan0.25_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.001}",1,3.4239240736933945,0.845702385460053,0.8553800018341838,0.9486496766831495,0.7594209558823529,0.020831239772142227,0.025237546151723054,0.9455576992462035,0.9363335939400281,0.15790946231773528,0.17245391125120718,5.054125919578063,0.6058696272635092,1.0920505842027226,83.47235560417175,ok
bs524_lr0.001_ldos0.75_lscan0.25_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.01}",1,3.4855790722238504,0.8512873911397199,0.8619644764626044,0.9444655762647395,0.8547794117647058,0.024497814122240277,0.018825648188152733,0.9605882594408208,0.9528386391404561,0.16304279723543125,0.1724495902622192,5.038889628304198,0.6686118418782451,1.107246170922939,86.09410905838013,ok
bs524_lr0.001_ldos0.75_lscan0.5_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.001}",2,3.425277038929719,0.8591915940931465,0.85915808106683,0.8817040699885889,0.8607536764705882,0.061880133459440156,0.03792514608186834,0.9123606210989571,0.9032198096441499,0.1533767448693657,0.17254573226720132,5.1106959832801575,0.6239169088888821,1.0689880261837574,79.47242975234985,ok
bs524_lr0.001_ldos0.75_lscan0.5_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.01}",8,3.6215176797340956,0.894026883756153,0.8953199642696982,0.9596804868771396,0.9457720588235294,0.02593344032832451,0.01747881047263303,0.7031059268845453,0.7393887079178049,0.17038307727872756,0.17249928163558076,4.831157973262173,0.6539176491647526,0.9384955016294362,116.48953652381897,ok
bs524_lr0.001_ldos0.75_lscan0.5_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.5, 'pgd_steps': 5, 'pgd_step_size': 0.001}",1,3.3131260358295345,0.7952953426732299,0.810961699913089,0.9322936477748194,0.7814797794117647,0.022738131632501973,0.015168627628180035,0.9593038454641498,0.9507852186941473,0.15174881226815193,0.17197860246253163,5.045947552912255,0.6235852317642399,1.0844351715035825,86.3458023071289,ok
bs524_lr0.001_ldos0.75_lscan0.5_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.5, 'pgd_steps': 5, 'pgd_step_size': 0.01}",16,3.6082093258889234,0.885270730783794,0.8899187112841934,0.9505515405096995,0.9361213235294118,0.03228022014745609,0.027836838093421915,0.7621511611577658,0.757049168866374,0.16043832112293863,0.17271425083773173,4.953957671069476,0.531725748944517,0.9622078211941142,203.05191826820374,ok
bs524_lr0.001_ldos0.75_lscan0.75_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.75, 'pgd_steps': 3, 'pgd_step_size': 0.001}",1,3.4303755117292694,0.811056418023476,0.828792266266117,0.9353366298972994,0.9133731617647058,0.02345853895459079,0.006366588024641661,0.9571120238000074,0.9492697901847255,0.15847659212240497,0.17248631866861688,5.057956823661484,0.6259592622386223,1.0897382390902834,72.66369462013245,ok
bs524_lr0.001_ldos0.75_lscan0.75_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.75, 'pgd_steps': 3, 'pgd_step_size': 0.01}",10,3.5158788374409093,0.8652972358954941,0.8656578734601003,0.9501711677443895,0.9214154411764706,0.030900513890035345,0.025737677180372617,0.8970481163728754,0.8891384795693783,0.16816857042239827,0.17248631866861688,4.9999031291022265,0.5605918980694914,1.0598746965676706,129.96613383293152,ok
bs524_lr0.001_ldos0.75_lscan0.75_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.75, 'pgd_steps': 5, 'pgd_step_size': 0.001}",10,3.6239703705663566,0.8873532752745172,0.8935588382083625,0.9551160136934196,0.9510569852941176,0.026200160933973763,0.009770277647904176,0.655156992332405,0.6601828613122032,0.16373631596799876,0.17249928163558076,4.904828292820152,0.5823523867831514,0.882820951052399,164.40598130226135,ok
bs524_lr0.001_ldos0.75_lscan0.75_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 0.75, 'pgd_steps': 5, 'pgd_step_size': 0.01}",1,3.4269054453381163,0.8221317682695949,0.8369390097965108,0.9543552681627996,0.8412224264705882,0.01459804561574362,0.015756116508889723,0.8465757242517667,0.8334006239310097,0.1643185692341263,0.17202721358864617,4.999089798965865,0.6157477839220099,1.002487184854256,83.76501321792603,ok
bs524_lr0.001_ldos0.75_lscan1.0_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 1.0, 'pgd_steps': 3, 'pgd_step_size': 0.001}",1,3.5046246789850715,0.8522340022718667,0.8628062802917613,0.9516926588056295,0.8791360294117647,0.014984058592427407,0.013878626844790928,0.917295190523207,0.9070162545061592,0.16010128398187778,0.17197860246253163,5.039461121726137,0.6202755628575072,1.0717047409227674,73.58042883872986,ok
bs524_lr0.001_ldos0.75_lscan1.0_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 1.0, 'pgd_steps': 3, 'pgd_step_size': 0.01}",1,3.365540013810017,0.8152215070049224,0.8302207204748774,0.9319132750095093,0.765625,0.02861461615825434,0.018402673427344245,0.8970362336531585,0.8828146568521458,0.1630384762464433,0.17197860246253163,5.019148351336782,0.6115762136564898,1.0396066440179803,72.97278189659119,ok
bs524_lr0.001_ldos0.75_lscan1.0_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 1.0, 'pgd_steps': 5, 'pgd_step_size': 0.001}",7,3.6078054057566673,0.8907137447936387,0.8923123869227062,0.9593001141118296,0.9324448529411765,0.02152607950161237,0.026680011480279705,0.7081409593027652,0.7238882320096204,0.17327922014790745,0.17252952855849646,4.902026849208929,0.6622592920578637,0.9309916301389086,135.76557660102844,ok
bs524_lr0.001_ldos0.75_lscan1.0_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 0.75, 'lambda_scan': 1.0, 'pgd_steps': 5, 'pgd_step_size': 0.01}",7,3.590576045919059,0.8858386974630822,0.8891535399769634,0.9383796120197794,0.9549632352941176,0.032744856967178756,0.011400514542508651,0.7239471370207213,0.7523837145064839,0.1679946506156329,0.17252844831124947,4.855968499870271,0.6414006709969816,0.9483744458474676,138.15678930282593,ok
bs524_lr0.001_ldos1.0_lscan0.25_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 1.0, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.001}",11,3.6227377609750517,0.8959201060204468,0.8991094478739812,0.9566375047546596,0.9145220588235294,0.030837367586692324,0.043726108968257904,0.9324002877778665,0.9227641992887499,0.16221964883322496,0.17248739891586387,5.05980519852834,0.6942421778355847,1.1001080967566206,137.73194885253906,ok
bs524_lr0.001_ldos1.0_lscan0.25_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 1.0, 'lambda_scan': 0.25, 'pgd_steps': 3, 'pgd_step_size': 0.01}",15,3.601094820787318,0.8721128360469519,0.8767354762986526,0.9627234689996196,0.9533547794117647,0.026913269543747523,0.01848701823858873,0.8764229556860974,0.8699660833980755,0.1691494349226651,0.17248955941035785,4.989164858562762,0.6261552424095433,1.0476795908739878,164.05666089057922,ok
bs524_lr0.001_ldos1.0_lscan0.25_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 1.0, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.001}",3,3.5300321536514487,0.8743373722074972,0.8764301311585411,0.9494104222137695,0.8897058823529411,0.03577886638010169,0.029013519928626278,0.9420328524792755,0.9331681587743023,0.16203816729573065,0.1725154853442856,5.0982247549440105,0.6542760838699365,1.0993474358041415,103.76514530181885,ok
bs524_lr0.001_ldos1.0_lscan0.25_pgd5_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 1.0, 'lambda_scan': 0.25, 'pgd_steps': 5, 'pgd_step_size': 0.01}",11,3.536930224885355,0.8504827716773949,0.8603175767041478,0.9288702928870293,0.9871323529411765,0.037972378318143825,0.0044152657912277125,0.9040027481489964,0.8943537047778561,0.16562566840298407,0.17277582493081017,5.031862383487863,0.6641661113495869,1.0605377465099355,171.53905081748962,ok
bs524_lr0.001_ldos1.0_lscan0.5_pgd3_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 1.0, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.001}",8,3.580587906767264,0.8568723968193867,0.8676958458785057,0.9494104222137695,0.9774816176470589,0.03177397094239024,0.005724600119077984,0.6758145604365927,0.685459390179076,0.16445143964550607,0.17276718295283425,5.025657285207262,0.4712137149266858,0.8903877117600943,119.52984714508057,ok
bs524_lr0.001_ldos1.0_lscan0.5_pgd3_step0.01,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 1.0, 'lambda_scan': 0.5, 'pgd_steps': 3, 'pgd_step_size': 0.01}",1,3.409595015865831,0.7978511927300265,0.8124860956374323,0.9539748953974896,0.9368106617647058,0.013008303416006553,0.004281467538984383,0.9083345396094258,0.898187633986495,0.16376656289091449,0.17253492979473142,5.033328677966717,0.6286439091634171,1.043661636549567,73.2250611782074,ok
bs524_lr0.001_ldos1.0_lscan0.5_pgd5_step0.001,"{'batch_size': 524, 'learning_rate': 0.001, 'lambda_dos': 1.0, 'lambda_scan': 0.5, 'pgd_steps': 5, 'pgd_step_size': 0.001}",17,3.694238809966175,0.9085573646346081,0.911830459816418,0.9551160136934196,0.9774816176470589,0.020410615144550413,0.00854148100102868,0.7694007004323149,0.7667821881944884,0.16262474155084616,0.17275746072761133,5.010996893451878,0.5388693429314081,0.978288869117144,201.77927827835083,ok
